,Name,Location,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,0,1,2,3,4,5,6,7,8,9,10
1284,747,8,2009,43000,17.0,1197,80,5.0,0,1.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1285,169,10,2012,65000,18.0,1199,79.4,5.0,0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1286,1824,5,2013,74000,22.0,1199,73.9,5.0,0,4.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1287,332,5,2010,51192,15.0,1196,70,5.0,0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1288,68,7,2014,14262,9.0,1984,207.8,2.0,0,27.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1289,438,6,2015,66339,25.0,1498,98.6,5.0,0,6.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1290,329,5,2013,90200,20.0,1399,68.05,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1291,1767,4,2015,57854,12.9,2494,100.6,7.0,0,12.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1292,1018,4,2017,32000,19.1,1373,91.1,5.0,0,9.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1293,563,9,2015,29631,18.0,1197,82,5.0,0,4.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1295,237,7,2014,54173,18.8,999,123.24,5.0,0,5.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1296,1498,0,2014,50000,14.0,1798,177.6,5.0,0,13.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1297,220,8,2010,145000,20.0,1248,91.7,5.0,0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1298,1157,6,2015,78000,16.0,1298,88.2,5.0,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1299,797,4,2013,65000,11.0,2993,180,7.0,0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1300,1759,5,2012,120000,12.0,2494,102,7.0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1301,1147,9,2015,14000,28.0,1248,74,5.0,7.13,5.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1302,28,7,2014,57456,17.6,1968,174.33,5.0,0,21.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1303,109,3,2012,44450,22.4,1995,190,5.0,71.82,24.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1304,762,4,2013,63777,18.0,1197,82.9,5.0,0,3.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1305,130,9,2016,31000,17.0,1995,190,5.0,50.97,29.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1306,1709,4,2012,60000,17.0,1496,88.73,5.0,0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1307,1594,0,2015,78008,17.0,1405,70,5.0,0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1308,1299,1,2014,33000,0.0,2987,165,5.0,0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1309,1796,9,2009,27078,10.9,1984,114.4,4.0,0,15.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1310,1827,5,2011,57275,19.0,1598,103.6,5.0,0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1311,569,4,2014,45000,24.0,1120,70,5.0,0,3.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1312,1160,4,2014,57319,25.0,1248,74,5.0,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1313,646,2,2008,121097,24.0,1396,88.76,5.0,10.73,1.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1314,97,9,2011,89000,16.7,1995,218,5.0,0,16.57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1315,419,1,2012,72000,17.0,1497,118,5.0,0,5.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1316,7,4,2013,36000,16.5,1968,147.51,5.0,0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1317,218,6,2013,86000,19.0,1248,75,5.0,9.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1318,411,0,2002,85000,13.0,1343,90,5.0,0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1319,224,10,2005,120000,15.0,1242,0,5.0,0,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1320,79,7,2013,37613,22.6,1995,190,5.0,52.46,13.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1321,279,2,2007,100000,16.0,1388,68,5.0,0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1322,1625,3,2016,5240,21.0,624,37.48,4.0,0,3.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1323,1049,9,2018,20000,21.139999999999997,1196,73,5.0,0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1324,1076,3,2019,16862,20.8,1197,81.80,5.0,6.07,6.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1325,1146,3,2013,59254,17.0,1298,85.8,5.0,0,5.29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1326,257,6,2014,60000,22.0,1498,89.84,5.0,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1328,1138,3,2014,47674,19.0,1197,85.8,5.0,0,5.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1329,708,7,2014,61517,16.9,1197,78.9,5.0,0,4.39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1330,921,3,2016,62946,15.0,2179,140,7.0,0,11.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1331,760,4,2015,66823,22.5,1396,88.73,5.0,0,4.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1332,1188,10,2013,79494,46.955999999999996,998,67.04,5.0,5.54,2.96,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1333,751,2,2012,107000,21.2,1396,88.76,5.0,0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1334,125,9,2011,55000,16.4,2993,258,5.0,0,19.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1335,1526,9,2017,24000,14.0,1598,103.52,5.0,0,8.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1336,66,9,2016,20002,14.7,2967,245,7.0,1.04,67.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1337,451,7,2016,54317,17.0,1497,117.3,5.0,0,8.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1338,681,9,2016,10200,19.0,1197,82,5.0,0,4.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1339,440,3,2016,24337,26.0,1498,98.6,5.0,0,8.18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1340,393,10,2012,79000,18.0,1198,86.8,5.0,0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1341,1033,6,2015,40500,28.0,1248,88.5,5.0,0,7.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1342,1136,10,2016,23000,26.5,1248,74,5.0,0,7.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1343,403,10,2015,63050,11.0,2354,158.8,5.0,0,17.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1344,1685,9,2008,78000,14.5,1794,138.1,5.0,0,3.41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1345,992,10,2005,70000,0.0,1590,0,5.0,0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1346,423,3,2012,66245,17.0,1497,118,5.0,0,5.68,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1347,876,1,2007,74112,12.0,2179,120,9.0,0,4.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1348,1478,4,2011,87670,13.0,1798,157.8,5.0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1349,85,5,2015,10000,18.8,1995,184,5.0,0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1350,1116,2,2007,62493,15.0,1586,104.68,5.0,0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1351,1030,7,2015,44620,20.7,1373,91.1,5.0,0,6.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1352,817,1,2012,66538,10.0,4367,308,7.0,0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1353,1746,0,2013,60000,12.9,2494,100,7.0,0,7.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1354,594,7,2011,20842,0.0,1086,62,5.0,0,2.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1355,579,2,2014,110000,13.0,2199,194.3,7.0,0,14.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1356,1329,9,2011,45000,11.7,1796,186,5.0,0,13.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1357,1200,9,2014,40000,37.24,998,58.16,5.0,0,3.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1358,970,3,2012,49008,19.0,796,46.3,5.0,0,2.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1359,952,8,2016,31000,24.0,796,47.3,5.0,0,2.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1360,1392,10,2013,8000,16.9,1498,97.7,5.0,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1361,954,9,2019,171,24.0,796,47.3,5.0,0,3.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1362,965,8,2018,2100,24.0,998,67.1,5.0,4.33,3.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1363,561,3,2018,20667,18.0,1197,81.86,5.0,8.63,7.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1364,494,8,2015,50000,24.0,1498,98.6,7.0,0,4.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1365,1604,6,2010,100030,18.0,1248,90,5.0,0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1366,190,10,2011,75372,16.5,1991,123.7,5.0,0,3.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1367,446,7,2016,60475,18.0,1497,117.3,5.0,0,9.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1368,560,7,2019,18453,18.0,1197,81.86,5.0,6.68,6.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1369,649,5,2008,96578,22.0,1582,126.2,5.0,14.07,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1370,1382,8,2016,31001,18.4,1198,75,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1371,633,6,2012,65900,22.3,1582,126.32,5.0,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1372,521,1,2017,26246,15.2,1591,121.3,5.0,0,10.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1373,1211,6,2013,62700,20.5,998,67.04,5.0,0,2.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1374,348,2,2008,90000,10.0,2354,180,5.0,0,6.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1375,418,1,2016,36000,16.0,1497,118,5.0,0,9.45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1376,978,4,2016,46000,27.3,1248,74,5.0,0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1377,443,3,2017,73003,26.0,1498,98.6,5.0,0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1378,757,7,2014,46566,22.5,1396,88.76,5.0,0,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1379,1264,6,2015,41493,13.0,2987,265,5.0,0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1380,1408,7,2014,103788,19.0,1461,108.5,5.0,0,5.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1381,1435,1,2016,45000,19.0,1461,108.45,5.0,15.05,11.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1382,1203,10,2009,120000,18.0,998,67.1,5.0,0,1.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1383,548,6,2009,97359,17.0,1493,110,5.0,0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1384,1090,9,2016,62000,18.0,1197,85.80,5.0,0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1386,111,7,2019,18373,22.4,1995,187.74,5.0,0,45.86,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1387,1817,5,2016,60453,16.4,1198,74,5.0,0,5.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1388,1160,10,2013,37000,17.0,1248,0,5.0,0,4.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1389,334,9,2010,69009,15.0,1196,70,5.0,0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1390,79,5,2013,30000,18.8,1995,184,5.0,0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1391,635,4,2012,70707,22.3,1582,126.32,5.0,0,4.28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1392,1440,3,2015,64677,20.4,1461,83.8,5.0,0,5.67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1393,559,1,2018,3000,18.0,1197,81.86,5.0,7.98,6.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1394,135,1,2013,49000,17.0,1995,184,5.0,0,14.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1395,1092,10,2010,71000,21.0,1248,73.9,5.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1396,693,6,2010,52000,19.8,1086,68.05,5.0,0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1397,146,7,2016,35659,15.9,2993,258,7.0,0,43.78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1398,430,7,2019,5377,16.0,1497,116.3,5.0,0,11.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1399,901,4,2014,65000,11.1,2696,184,7.0,0,10.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1400,258,3,2015,92708,22.0,1498,89.84,5.0,0,7.48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1401,970,3,2010,48105,19.0,796,46.3,5.0,0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1402,1817,9,2011,46759,16.4,1198,74,5.0,0,2.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1403,1823,6,2013,62000,22.0,1199,73.9,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1404,1824,8,2012,35175,22.0,1199,73.9,5.0,0,2.59,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1405,1064,8,2013,70000,20.7,1248,88.8,7.0,0,5.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1406,244,8,2017,30000,22.7,1498,98.59,5.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1407,1779,8,2016,66618,11.3,2755,171.5,7.0,24.82,15.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1408,112,9,2010,69300,10.0,2497,150,5.0,0,12.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1409,1134,8,2017,148000,23.0,1248,74,5.0,0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1410,254,9,2017,22000,18.8,999,123.24,5.0,0,7.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1411,652,0,2013,75000,16.0,1493,110,5.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1412,1667,9,2016,43706,17.5,1193,88.7,5.0,7.63,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1413,37,9,2011,42000,14.0,2967,241.4,5.0,0,28.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1414,1583,10,2012,65000,22.0,1248,74,5.0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1415,1135,4,2015,76128,26.5,1248,74,5.0,0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1416,219,8,2010,39852,16.0,1368,90,5.0,0,1.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1417,718,9,2017,18673,18.0,1197,81.83,5.0,0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1418,529,8,2016,11583,21.0,814,55.2,5.0,0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1419,601,2,2007,82000,0.0,1086,0,5.0,0,1.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1420,1283,10,2017,50000,17.0,2143,136,5.0,0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1421,1003,4,2014,77000,23.0,998,67.04,5.0,0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1422,170,9,2014,54890,17.0,1199,76.8,5.0,0,2.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1423,473,10,2016,21000,19.0,1199,88.7,5.0,0,6.35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1424,78,9,2009,58557,16.0,1995,181,5.0,0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1425,1432,1,2014,70000,19.0,1461,108.45,5.0,0,8.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1426,315,9,2017,16000,17.0,1499,110.4,5.0,0,5.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1427,1773,7,2018,8899,13.6,2393,147.8,7.0,22.86,19.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1428,166,7,2016,83629,25.4,936,56.3,5.0,0,3.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1429,1829,2,2014,35059,17.2,1798,189,4.0,0,5.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1430,271,7,2018,30552,10.9,3198,197.2,7.0,0,32.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1431,634,7,2016,44875,22.3,1582,126.32,5.0,0,8.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1432,309,3,2017,25095,18.1,1196,86.8,5.0,0,6.48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1433,941,6,2007,59000,16.0,796,37,4.0,0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1434,437,8,2014,36000,26.0,1498,98.6,5.0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1435,924,9,2012,37000,16.0,2179,140,7.0,0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1436,330,2,2010,90000,20.0,1399,68,5.0,0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1437,241,10,2018,17000,17.0,1497,121.36,5.0,11.06,9.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1438,750,9,2015,42575,18.0,1197,81.83,5.0,0,5.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1439,1746,5,2012,131000,12.9,2494,100,7.0,0,9.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1440,1443,9,2013,74000,20.4,1461,83.8,5.0,0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1441,1763,9,2013,47234,12.9,2494,100.6,8.0,0,9.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1442,419,4,2009,231673,17.0,1497,118,5.0,0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1443,965,5,2016,10000,24.0,998,67.1,5.0,4.53,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1444,1373,7,2016,49389,19.4,1198,67.04,5.0,0,4.26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1445,1005,2,2016,12000,23.0,998,67.04,5.0,0,4.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1446,1305,5,2010,65000,11.0,1796,178,5.0,0,11.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1447,299,2,2013,177000,23.0,1498,88.7,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1448,643,6,2015,89000,17.0,1591,121.3,5.0,0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1449,720,2,2009,72000,15.0,1396,100,5.0,0,3.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1450,1140,2,2012,49000,17.0,1298,85.8,5.0,0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1451,1324,5,2014,51355,14.8,2143,170,5.0,0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1452,544,7,2017,13460,18.0,1197,81.86,5.0,0,8.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1453,642,7,2014,35642,17.0,1591,121.4,5.0,0,6.69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1454,175,7,2014,52895,17.0,1998,163.7,5.0,0,6.02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1455,1678,9,2010,93000,14.2,1798,138.03,5.0,19.39,4.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1456,950,10,2011,70000,19.0,998,66.1,5.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1457,1379,8,2012,32048,23.0,1461,63.1,5.0,0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1458,1618,10,2013,4700,25.0,624,37.48,4.0,0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1459,1134,4,2014,71800,23.0,1248,74,5.0,0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1461,41,0,2016,45000,17.3,1968,184,5.0,0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1462,378,2,2016,15388,25.0,1498,98.6,5.0,0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1463,184,9,2004,98798,14.0,1599,104,5.0,0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1464,49,5,2016,43000,14.1,1968,174.3,5.0,0,39.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1465,1092,5,2012,85112,23.0,1248,73.94,5.0,0,3.39,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1466,883,7,2018,37804,15.0,2179,120,7.0,0,12.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
